Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Turkmenistán,TKM,Migración neta,SM.POP.NETM,2018,-9614.0
Turkmenistán,TKM,Migración neta,SM.POP.NETM,2019,-9612.0
Turkmenistán,TKM,Migración neta,SM.POP.NETM,2020,-4502.0
Turkmenistán,TKM,Migración neta,SM.POP.NETM,2021,-4503.0
Turkmenistán,TKM,Migración neta,SM.POP.NETM,2022,-4000.0
Turquía,TUR,Migración neta,SM.POP.NETM,1960,-15052.0
Turquía,TUR,Migración neta,SM.POP.NETM,1961,-4696.0
Turquía,TUR,Migración neta,SM.POP.NETM,1962,9064.0
Turquía,TUR,Migración neta,SM.POP.NETM,1963,-5816.0
Turquía,TUR,Migración neta,SM.POP.NETM,1964,-36257.0
Turquía,TUR,Migración neta,SM.POP.NETM,1965,-71560.0
Turquía,TUR,Migración neta,SM.POP.NETM,1966,19371.0
Turquía,TUR,Migración neta,SM.POP.NETM,1967,54081.0
Turquía,TUR,Migración neta,SM.POP.NETM,1968,15388.0
Turquía,TUR,Migración neta,SM.POP.NETM,1969,-39151.0
Turquía,TUR,Migración neta,SM.POP.NETM,1970,-90600.0
Turquía,TUR,Migración neta,SM.POP.NETM,1971,-131795.0
Turquía,TUR,Migración neta,SM.POP.NETM,1972,-139110.0
Turquía,TUR,Migración neta,SM.POP.NETM,1973,-146065.0
Turquía,TUR,Migración neta,SM.POP.NETM,1974,-172301.0
Turquía,TUR,Migración neta,SM.POP.NETM,1975,-193902.0
Turquía,TUR,Migración neta,SM.POP.NETM,1976,-124283.0
Turquía,TUR,Migración neta,SM.POP.NETM,1977,-82660.0
Turquía,TUR,Migración neta,SM.POP.NETM,1978,-116087.0
Turquía,TUR,Migración neta,SM.POP.NETM,1979,-151025.0
Turquía,TUR,Migración neta,SM.POP.NETM,1980,-126640.0
Turquía,TUR,Migración neta,SM.POP.NETM,1981,-178244.0
Turquía,TUR,Migración neta,SM.POP.NETM,1982,23725.0
Turquía,TUR,Migración neta,SM.POP.NETM,1983,39876.0
Turquía,TUR,Migración neta,SM.POP.NETM,1984,21786.0
Turquía,TUR,Migración neta,SM.POP.NETM,1985,8961.0
Turquía,TUR,Migración neta,SM.POP.NETM,1986,-24276.0
Turquía,TUR,Migración neta,SM.POP.NETM,1987,-33976.0
Turquía,TUR,Migración neta,SM.POP.NETM,1988,-23045.0
Turquía,TUR,Migración neta,SM.POP.NETM,1989,-27930.0
Turquía,TUR,Migración neta,SM.POP.NETM,1990,-22662.0
Turquía,TUR,Migración neta,SM.POP.NETM,1991,-58319.0
Turquía,TUR,Migración neta,SM.POP.NETM,1992,-41604.0
Turquía,TUR,Migración neta,SM.POP.NETM,1993,-29375.0
Turquía,TUR,Migración neta,SM.POP.NETM,1994,-31467.0
Turquía,TUR,Migración neta,SM.POP.NETM,1995,-81045.0
Turquía,TUR,Migración neta,SM.POP.NETM,1996,-77332.0
Turquía,TUR,Migración neta,SM.POP.NETM,1997,-110940.0
Turquía,TUR,Migración neta,SM.POP.NETM,1998,-99944.0
Turquía,TUR,Migración neta,SM.POP.NETM,1999,-109485.0
Turquía,TUR,Migración neta,SM.POP.NETM,2000,-77647.0
Turquía,TUR,Migración neta,SM.POP.NETM,2001,-64004.0
Turquía,TUR,Migración neta,SM.POP.NETM,2002,-92952.0
Turquía,TUR,Migración neta,SM.POP.NETM,2003,-4115.0
Turquía,TUR,Migración neta,SM.POP.NETM,2004,12764.0
Turquía,TUR,Migración neta,SM.POP.NETM,2005,-23548.0
Turquía,TUR,Migración neta,SM.POP.NETM,2006,-59360.0
Turquía,TUR,Migración neta,SM.POP.NETM,2007,-85513.0
Turquía,TUR,Migración neta,SM.POP.NETM,2008,-75192.0
Turquía,TUR,Migración neta,SM.POP.NETM,2009,31992.0
Turquía,TUR,Migración neta,SM.POP.NETM,2010,69638.0
Turquía,TUR,Migración neta,SM.POP.NETM,2011,68855.0
Turquía,TUR,Migración neta,SM.POP.NETM,2012,297814.0
Turquía,TUR,Migración neta,SM.POP.NETM,2013,393572.0
Turquía,TUR,Migración neta,SM.POP.NETM,2014,703144.0
Turquía,TUR,Migración neta,SM.POP.NETM,2015,341261.0
Turquía,TUR,Migración neta,SM.POP.NETM,2016,375842.0
Turquía,TUR,Migración neta,SM.POP.NETM,2017,-252010.0
Turquía,TUR,Migración neta,SM.POP.NETM,2018,-261813.0
Turquía,TUR,Migración neta,SM.POP.NETM,2019,-218341.0
Turquía,TUR,Migración neta,SM.POP.NETM,2020,-80952.0
Turquía,TUR,Migración neta,SM.POP.NETM,2021,-69729.0
Turquía,TUR,Migración neta,SM.POP.NETM,2022,-301586.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1960,-58.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1961,-55.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1962,-38.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1963,-32.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1964,-28.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1965,-9.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1966,5.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1967,9.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1968,-5.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1969,-47.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1970,-49.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1971,-51.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1972,-49.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1973,-42.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1974,185.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1975,189.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1976,192.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1977,190.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1978,181.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1979,40.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1980,0.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1981,-52.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1982,-74.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1983,-102.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1984,-113.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1985,-41.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1986,-42.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1987,-39.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1988,-34.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1989,-35.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1990,-37.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1991,-51.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1992,-145.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1993,-160.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1994,-163.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1995,-163.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1996,-165.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1997,-166.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1998,-163.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,1999,-163.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2000,-161.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2001,-162.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2002,-146.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2003,-14.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2004,-12.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2005,-10.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2006,-14.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2007,-6.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2008,-1.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2009,9.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2010,17.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2011,26.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2012,8.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2013,-150.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2014,-152.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2015,-159.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2016,-170.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2017,-155.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2018,-57.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2019,-57.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2020,-15.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2021,-15.0
Tuvalu,TUV,Migración neta,SM.POP.NETM,2022,-60.0
Túnez,TUN,Migración neta,SM.POP.NETM,1960,-66870.0
Túnez,TUN,Migración neta,SM.POP.NETM,1961,-66880.0
Túnez,TUN,Migración neta,SM.POP.NETM,1962,-66783.0
Túnez,TUN,Migración neta,SM.POP.NETM,1963,-65956.0
Túnez,TUN,Migración neta,SM.POP.NETM,1964,-64952.0
Túnez,TUN,Migración neta,SM.POP.NETM,1965,-54215.0
Túnez,TUN,Migración neta,SM.POP.NETM,1966,-27390.0
Túnez,TUN,Migración neta,SM.POP.NETM,1967,-19162.0
Túnez,TUN,Migración neta,SM.POP.NETM,1968,-9852.0
Túnez,TUN,Migración neta,SM.POP.NETM,1969,-10056.0
Túnez,TUN,Migración neta,SM.POP.NETM,1970,-10062.0
Túnez,TUN,Migración neta,SM.POP.NETM,1971,-9950.0
Túnez,TUN,Migración neta,SM.POP.NETM,1972,-9787.0
Túnez,TUN,Migración neta,SM.POP.NETM,1973,-9607.0
Túnez,TUN,Migración neta,SM.POP.NETM,1974,-9256.0
Túnez,TUN,Migración neta,SM.POP.NETM,1975,-8762.0
Túnez,TUN,Migración neta,SM.POP.NETM,1976,-11064.0
Túnez,TUN,Migración neta,SM.POP.NETM,1977,-12574.0
Túnez,TUN,Migración neta,SM.POP.NETM,1978,-12406.0
Túnez,TUN,Migración neta,SM.POP.NETM,1979,-12117.0
Túnez,TUN,Migración neta,SM.POP.NETM,1980,-11505.0
Túnez,TUN,Migración neta,SM.POP.NETM,1981,-10778.0
Túnez,TUN,Migración neta,SM.POP.NETM,1982,-10563.0
Túnez,TUN,Migración neta,SM.POP.NETM,1983,-5791.0
Túnez,TUN,Migración neta,SM.POP.NETM,1984,5894.0
Túnez,TUN,Migración neta,SM.POP.NETM,1985,5148.0
Túnez,TUN,Migración neta,SM.POP.NETM,1986,6143.0
Túnez,TUN,Migración neta,SM.POP.NETM,1987,6607.0
Túnez,TUN,Migración neta,SM.POP.NETM,1988,7003.0
Túnez,TUN,Migración neta,SM.POP.NETM,1989,7272.0
Túnez,TUN,Migración neta,SM.POP.NETM,1990,7453.0
Túnez,TUN,Migración neta,SM.POP.NETM,1991,7712.0
Túnez,TUN,Migración neta,SM.POP.NETM,1992,8000.0
Túnez,TUN,Migración neta,SM.POP.NETM,1993,5978.0
Túnez,TUN,Migración neta,SM.POP.NETM,1994,594.0
Túnez,TUN,Migración neta,SM.POP.NETM,1995,-10177.0
Túnez,TUN,Migración neta,SM.POP.NETM,1996,-12610.0
Túnez,TUN,Migración neta,SM.POP.NETM,1997,-13789.0
Túnez,TUN,Migración neta,SM.POP.NETM,1998,-15073.0
Túnez,TUN,Migración neta,SM.POP.NETM,1999,-16316.0
Túnez,TUN,Migración neta,SM.POP.NETM,2000,-17475.0
Túnez,TUN,Migración neta,SM.POP.NETM,2001,-18429.0
Túnez,TUN,Migración neta,SM.POP.NETM,2002,-19029.0
Túnez,TUN,Migración neta,SM.POP.NETM,2003,-20774.0
Túnez,TUN,Migración neta,SM.POP.NETM,2004,-24512.0
Túnez,TUN,Migración neta,SM.POP.NETM,2005,-29303.0
Túnez,TUN,Migración neta,SM.POP.NETM,2006,-29586.0
Túnez,TUN,Migración neta,SM.POP.NETM,2007,-29009.0
Túnez,TUN,Migración neta,SM.POP.NETM,2008,-28334.0
Túnez,TUN,Migración neta,SM.POP.NETM,2009,-27364.0
Túnez,TUN,Migración neta,SM.POP.NETM,2010,-25953.0
Túnez,TUN,Migración neta,SM.POP.NETM,2011,11481.0
Túnez,TUN,Migración neta,SM.POP.NETM,2012,-29555.0
Túnez,TUN,Migración neta,SM.POP.NETM,2013,-27026.0
Túnez,TUN,Migración neta,SM.POP.NETM,2014,-26591.0
Túnez,TUN,Migración neta,SM.POP.NETM,2015,-25230.0
Túnez,TUN,Migración neta,SM.POP.NETM,2016,-23826.0
Túnez,TUN,Migración neta,SM.POP.NETM,2017,-22368.0
Túnez,TUN,Migración neta,SM.POP.NETM,2018,-21013.0
Túnez,TUN,Migración neta,SM.POP.NETM,2019,-19609.0
Túnez,TUN,Migración neta,SM.POP.NETM,2020,-9189.0
Túnez,TUN,Migración neta,SM.POP.NETM,2021,-9189.0
Túnez,TUN,Migración neta,SM.POP.NETM,2022,-4000.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1960,55633.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1961,68236.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1962,54224.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1963,72296.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1964,95328.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1965,64657.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1966,110348.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1967,124465.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1968,110583.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1969,76827.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1970,-9186.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1971,108114.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1972,96471.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1973,53790.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1974,70443.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1975,36779.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1976,8237.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1977,-10285.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1978,-36497.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1979,51406.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1980,55903.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1981,21155.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1982,-51806.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1983,-12236.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1984,1836.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1985,-23788.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1986,-33253.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1987,-37119.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1988,-10389.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1989,22677.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1990,49782.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1991,104501.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1992,204389.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1993,-7382.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1994,-222324.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1995,-124586.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1996,-162706.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1997,-113342.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1998,-122825.0
Ucrania,UKR,Migración neta,SM.POP.NETM,1999,-78867.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2000,-77752.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2001,-109322.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2002,-36318.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2003,11140.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2004,-11530.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2005,-4936.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2006,12013.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2007,11518.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2008,16490.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2009,18178.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2010,8366.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2011,13301.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2012,68840.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2013,34043.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2014,-65667.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2015,-21937.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2016,-54333.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2017,-50447.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2018,-33273.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2019,-7812.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2020,-2173.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2021,831.0
Ucrania,UKR,Migración neta,SM.POP.NETM,2022,-6673580.0
Uganda,UGA,Migración neta,SM.POP.NETM,1960,-7586.0
Uganda,UGA,Migración neta,SM.POP.NETM,1961,-7893.0
Uganda,UGA,Migración neta,SM.POP.NETM,1962,-6470.0
Uganda,UGA,Migración neta,SM.POP.NETM,1963,-3057.0
Uganda,UGA,Migración neta,SM.POP.NETM,1964,-3172.0
Uganda,UGA,Migración neta,SM.POP.NETM,1965,-3718.0
Uganda,UGA,Migración neta,SM.POP.NETM,1966,-3021.0
Uganda,UGA,Migración neta,SM.POP.NETM,1967,-3764.0
Uganda,UGA,Migración neta,SM.POP.NETM,1968,-3210.0
Uganda,UGA,Migración neta,SM.POP.NETM,1969,-14550.0
Uganda,UGA,Migración neta,SM.POP.NETM,1970,-25655.0
Uganda,UGA,Migración neta,SM.POP.NETM,1971,-42660.0
Uganda,UGA,Migración neta,SM.POP.NETM,1972,-86479.0
Uganda,UGA,Migración neta,SM.POP.NETM,1973,-73514.0
Uganda,UGA,Migración neta,SM.POP.NETM,1974,-51953.0
Uganda,UGA,Migración neta,SM.POP.NETM,1975,-47415.0
Uganda,UGA,Migración neta,SM.POP.NETM,1976,-42295.0
Uganda,UGA,Migración neta,SM.POP.NETM,1977,-37704.0
Uganda,UGA,Migración neta,SM.POP.NETM,1978,-34630.0
Uganda,UGA,Migración neta,SM.POP.NETM,1979,-98976.0
Uganda,UGA,Migración neta,SM.POP.NETM,1980,-106037.0
Uganda,UGA,Migración neta,SM.POP.NETM,1981,-83121.0
Uganda,UGA,Migración neta,SM.POP.NETM,1982,-53573.0
Uganda,UGA,Migración neta,SM.POP.NETM,1983,-45835.0
Uganda,UGA,Migración neta,SM.POP.NETM,1984,-8824.0
Uganda,UGA,Migración neta,SM.POP.NETM,1985,-42995.0
Uganda,UGA,Migración neta,SM.POP.NETM,1986,-19507.0
Uganda,UGA,Migración neta,SM.POP.NETM,1987,-22431.0
Uganda,UGA,Migración neta,SM.POP.NETM,1988,-20124.0
Uganda,UGA,Migración neta,SM.POP.NETM,1989,-12579.0
Uganda,UGA,Migración neta,SM.POP.NETM,1990,-21692.0
Uganda,UGA,Migración neta,SM.POP.NETM,1991,3642.0
Uganda,UGA,Migración neta,SM.POP.NETM,1992,24725.0
Uganda,UGA,Migración neta,SM.POP.NETM,1993,18352.0
Uganda,UGA,Migración neta,SM.POP.NETM,1994,-16192.0
Uganda,UGA,Migración neta,SM.POP.NETM,1995,-242445.0
Uganda,UGA,Migración neta,SM.POP.NETM,1996,-22809.0
Uganda,UGA,Migración neta,SM.POP.NETM,1997,-155544.0
Uganda,UGA,Migración neta,SM.POP.NETM,1998,6283.0
Uganda,UGA,Migración neta,SM.POP.NETM,1999,-39697.0
Uganda,UGA,Migración neta,SM.POP.NETM,2000,-52834.0
Uganda,UGA,Migración neta,SM.POP.NETM,2001,-95975.0
Uganda,UGA,Migración neta,SM.POP.NETM,2002,-35155.0
Uganda,UGA,Migración neta,SM.POP.NETM,2003,-96452.0
Uganda,UGA,Migración neta,SM.POP.NETM,2004,-138801.0
Uganda,UGA,Migración neta,SM.POP.NETM,2005,-151432.0
Uganda,UGA,Migración neta,SM.POP.NETM,2006,-156293.0
Uganda,UGA,Migración neta,SM.POP.NETM,2007,-154826.0
Uganda,UGA,Migración neta,SM.POP.NETM,2008,-158848.0
Uganda,UGA,Migración neta,SM.POP.NETM,2009,-164609.0
Uganda,UGA,Migración neta,SM.POP.NETM,2010,-168379.0
Uganda,UGA,Migración neta,SM.POP.NETM,2011,-173065.0
Uganda,UGA,Migración neta,SM.POP.NETM,2012,-175994.0
Uganda,UGA,Migración neta,SM.POP.NETM,2013,-176638.0
Uganda,UGA,Migración neta,SM.POP.NETM,2014,-92291.0
Uganda,UGA,Migración neta,SM.POP.NETM,2015,-62377.0
Uganda,UGA,Migración neta,SM.POP.NETM,2016,123381.0
Uganda,UGA,Migración neta,SM.POP.NETM,2017,92876.0
Uganda,UGA,Migración neta,SM.POP.NETM,2018,60723.0
Uganda,UGA,Migración neta,SM.POP.NETM,2019,107203.0
Uganda,UGA,Migración neta,SM.POP.NETM,2020,43465.0
Uganda,UGA,Migración neta,SM.POP.NETM,2021,43465.0
Uganda,UGA,Migración neta,SM.POP.NETM,2022,-118846.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1960,-234924.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1961,-61085.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1962,47465.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1963,62566.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1964,71284.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1965,78304.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1966,102925.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1967,-47618.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1968,-96612.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1969,-22687.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1970,-106681.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1971,384514.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1972,478991.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1973,490136.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1974,466722.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1975,314753.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1976,334795.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1977,211569.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1978,141613.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1979,162949.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1980,409244.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1981,120688.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1982,49910.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1983,131696.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1984,172186.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1985,253449.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1986,302067.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1987,346632.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1988,329985.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1989,465434.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1990,516313.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1991,683995.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1992,670047.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1993,709747.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1994,640169.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1995,529074.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1996,504922.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1997,442574.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1998,406258.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,1999,428379.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2000,773989.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2001,519142.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2002,1235010.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2003,1438983.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2004,1416131.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2005,1238908.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2006,1257909.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2007,1682488.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2008,1231121.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2009,825168.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2010,720366.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2011,677777.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2012,587283.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2013,396229.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2014,526035.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2015,692113.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2016,788042.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2017,920207.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2018,1075197.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2019,1192639.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2020,872273.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2021,910755.0
Unión Europea,EUU,Migración neta,SM.POP.NETM,2022,5820541.0
Uruguay,URY,Migración neta,SM.POP.NETM,1960,2060.0
Uruguay,URY,Migración neta,SM.POP.NETM,1961,703.0
Uruguay,URY,Migración neta,SM.POP.NETM,1962,-624.0
Uruguay,URY,Migración neta,SM.POP.NETM,1963,-1707.0
Uruguay,URY,Migración neta,SM.POP.NETM,1964,-2620.0
Uruguay,URY,Migración neta,SM.POP.NETM,1965,-3544.0
Uruguay,URY,Migración neta,SM.POP.NETM,1966,-4604.0
Uruguay,URY,Migración neta,SM.POP.NETM,1967,-5937.0
Uruguay,URY,Migración neta,SM.POP.NETM,1968,-8028.0
Uruguay,URY,Migración neta,SM.POP.NETM,1969,-11148.0
Uruguay,URY,Migración neta,SM.POP.NETM,1970,-12730.0
Uruguay,URY,Migración neta,SM.POP.NETM,1971,-13287.0
Uruguay,URY,Migración neta,SM.POP.NETM,1972,-13818.0
Uruguay,URY,Migración neta,SM.POP.NETM,1973,-14314.0
Uruguay,URY,Migración neta,SM.POP.NETM,1974,-14518.0
Uruguay,URY,Migración neta,SM.POP.NETM,1975,-14348.0
Uruguay,URY,Migración neta,SM.POP.NETM,1976,-14094.0
Uruguay,URY,Migración neta,SM.POP.NETM,1977,-14289.0
Uruguay,URY,Migración neta,SM.POP.NETM,1978,-14606.0
Uruguay,URY,Migración neta,SM.POP.NETM,1979,-14558.0
Uruguay,URY,Migración neta,SM.POP.NETM,1980,-14254.0
Uruguay,URY,Migración neta,SM.POP.NETM,1981,-13572.0
Uruguay,URY,Migración neta,SM.POP.NETM,1982,-12126.0
Uruguay,URY,Migración neta,SM.POP.NETM,1983,-10672.0
